Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Name,Wochentag,Wochentag_Nummer,Monat,Quartal,Ist_Wochenende,Ist_Feiertag,Temperatur_Kategorie,Feiertagsnaehe,Umsatz_Trend_7_Tage
2014-01-22,1,102.344424741026,0.0,8.0,-3.1125,14.0,22.0,0,Wednesday,2,1,1,0,0,Kalt,0,98.145576638792
2014-01-23,1,105.740276056438,0.0,8.0,-3.1875,11.0,22.0,0,Thursday,3,1,1,0,0,Kalt,0,96.42574183379813
2014-01-24,1,143.164448746188,0.0,2.0,-5.1625,13.0,10.0,0,Friday,4,1,1,0,0,Kalt,0,103.33582899062014
2014-01-25,1,129.09233380561,0.0,5.0,-7.0375,8.0,0.0,0,Saturday,5,1,1,1,0,Kalt,0,107.11564098600572
2014-01-26,1,65.4883238458282,0.0,1.0,-8.475,10.0,10.0,0,Sunday,6,1,1,1,0,Kalt,0,108.89947765208049
2014-01-27,1,177.797639286942,0.0,5.0,0.7,9.0,69.0,0,Monday,0,1,1,0,0,Kalt,0,120.05886378419102
2014-01-28,1,63.9844736113181,0.0,7.0,-0.2625,10.0,10.0,0,Tuesday,1,1,1,0,0,Kalt,0,112.51598858476434
2014-01-29,1,75.1156293987916,0.0,7.0,-5.05,13.0,77.0,0,Wednesday,2,1,1,0,0,Kalt,0,108.62616067873084
2014-01-30,1,140.794194214435,0.0,7.0,-4.4875,8.0,77.0,0,Thursday,3,1,1,0,0,Kalt,0,113.63386327273042
2014-01-31,1,133.303478983532,0.0,8.0,-3.6875,7.0,10.0,0,Friday,4,1,1,0,0,Kalt,0,112.2251533066367
2014-02-01,1,101.932146850505,0.0,7.0,3.225,10.0,63.0,0,Saturday,5,2,1,1,0,Kalt,0,108.34512659876455
2014-02-02,1,76.7574943519772,0.0,0.0,5.4875,8.0,0.0,0,Sunday,6,2,1,1,0,Kalt,0,109.955008099643
2014-02-03,1,154.323103655617,0.0,1.0,3.475,8.0,10.0,0,Monday,0,2,1,0,0,Kalt,0,106.60150300945371
2014-02-04,1,130.284962020954,0.0,5.0,3.925,6.0,10.0,0,Tuesday,1,2,1,0,0,Kalt,0,116.07300135368739
2014-02-05,1,128.512982776585,0.0,4.0,3.675,8.0,10.0,0,Wednesday,2,2,1,0,0,Kalt,0,123.70119469337217
2014-02-06,1,93.2145715747619,0.0,7.0,7.875,11.0,20.0,0,Thursday,3,2,1,0,0,Kalt,0,116.90410574484744
2014-02-07,1,99.7607356052368,0.0,7.0,8.475,15.0,63.0,0,Friday,4,2,1,0,0,Kalt,0,112.11228526223385
2014-02-08,1,120.862739831777,0.0,7.0,6.2875,12.0,61.0,0,Saturday,5,2,1,1,0,Kalt,0,114.81665568812984
2014-02-09,1,57.0074894928223,0.0,5.0,6.7125,15.0,63.0,0,Sunday,6,2,1,1,0,Kalt,0,111.99522642253628
2014-02-10,1,154.183743327497,0.0,2.0,6.6375,9.0,0.0,0,Monday,0,2,1,0,0,Kalt,0,111.97531780423343
2014-02-11,1,93.60500318626259,0.0,7.0,4.925,12.0,61.0,0,Tuesday,1,2,1,0,0,Kalt,0,106.73532368499181
2014-02-12,1,165.738384661521,0.0,4.0,6.1,13.0,10.0,0,Wednesday,2,2,1,0,0,Kalt,0,112.05323823998265
2014-02-13,1,112.481302733138,0.0,5.0,7.45,13.0,0.0,0,Thursday,3,2,1,0,0,Kalt,0,114.80562840546496
2014-02-14,1,127.922310495651,0.0,5.0,5.2125,9.0,10.0,0,Friday,4,2,1,0,0,Kalt,0,118.82871053266699
2014-02-15,1,169.517528839106,0.0,5.0,11.5,15.0,0.0,0,Saturday,5,2,1,1,0,Mild,0,125.77939467657113
2014-02-16,1,66.1488570531461,0.0,7.0,6.0625,17.0,63.0,0,Sunday,6,2,1,1,0,Kalt,0,127.08530432804596
2014-02-17,1,139.563931976797,0.0,0.0,6.6875,9.0,0.0,0,Monday,0,2,1,0,0,Kalt,0,124.99675984937451
2014-02-18,1,101.128808084497,0.0,7.0,7.8,8.0,10.0,0,Tuesday,1,2,1,0,0,Kalt,0,126.07158912055085
2014-02-19,1,139.712963296062,0.0,7.0,6.325,8.0,61.0,0,Wednesday,2,2,1,0,0,Kalt,0,122.35367178262815
2014-02-20,1,115.493305434483,0.0,6.0,9.1,11.0,10.0,0,Thursday,3,2,1,0,0,Kalt,0,122.7839578828203
2014-02-21,1,195.749507104036,0.0,7.0,7.5125,11.0,61.0,0,Friday,4,2,1,0,0,Kalt,0,132.47355739830388
2014-02-22,1,138.333592943018,0.0,7.0,5.925,11.0,21.0,0,Saturday,5,2,1,1,0,Kalt,0,128.01870941314843
2014-02-23,1,79.4422222430818,0.0,1.0,8.625,12.0,0.0,0,Sunday,6,2,1,1,0,Kalt,0,129.91776158313925
2014-02-24,1,152.556733984074,0.0,1.0,9.4125,11.0,0.0,0,Monday,0,2,1,0,0,Kalt,0,131.77387615560738
2014-02-25,1,115.741936459404,0.0,1.0,10.475,7.0,0.0,0,Tuesday,1,2,1,0,0,Mild,0,133.86146592345128
2014-02-26,1,95.0173566075507,0.0,5.0,10.1875,8.0,0.0,0,Wednesday,2,2,1,0,0,Mild,0,127.47637925366392
2014-02-27,1,142.599019478366,0.0,1.0,8.8875,7.0,10.0,0,Thursday,3,2,1,0,0,Kalt,0,131.3486241170758
2014-02-28,1,121.868073185287,0.0,7.0,6.1875,6.0,61.0,0,Friday,4,2,1,0,0,Kalt,0,120.79413355725451
2014-03-01,1,140.96854447309,0.0,2.0,5.075,9.0,10.0,0,Saturday,5,3,1,1,0,Kalt,0,121.17055520440763
2014-03-02,1,78.304687930775,0.0,6.0,6.5625,9.0,10.0,0,Sunday,6,3,1,1,0,Kalt,0,121.00805030264952
2014-03-03,1,123.816845981151,0.0,0.0,9.1875,10.0,5.0,0,Monday,0,3,1,0,0,Kalt,0,116.90235201651767
2014-03-04,1,110.664379295042,0.0,7.0,6.6875,7.0,10.0,0,Tuesday,1,3,1,0,0,Kalt,0,116.1769867073231
2014-03-05,1,104.010771805795,0.0,7.0,4.6875,7.0,28.0,0,Wednesday,2,3,1,0,0,Kalt,0,117.46176030707228
2014-03-06,1,119.64957040592,0.0,3.0,8.925,9.0,10.0,0,Thursday,3,3,1,0,0,Kalt,0,114.18326758243714
2014-03-07,1,115.297355656246,0.0,6.0,11.275,10.0,5.0,0,Friday,4,3,1,0,0,Mild,0,113.244593649717
2014-03-08,1,116.679903321343,0.0,0.0,9.9375,6.0,0.0,0,Saturday,5,3,1,1,0,Kalt,0,109.774787770896
2014-03-09,1,92.618539664325,0.0,0.0,16.4,9.0,0.0,0,Sunday,6,3,1,1,0,Mild,0,111.81962373283172
2014-03-10,1,150.516891177572,0.0,0.0,15.8,9.0,0.0,0,Monday,0,3,1,0,0,Mild,0,115.633915903749
2014-03-11,1,151.221168841794,0.0,0.0,7.85,9.0,0.0,0,Tuesday,1,3,1,0,0,Kalt,0,121.42774298185644
2014-03-12,1,91.0474158512995,0.0,0.0,10.2125,8.0,0.0,0,Wednesday,2,3,1,0,0,Mild,0,119.57583498835709
2014-03-13,1,141.400369720196,0.0,0.0,13.375,10.0,0.0,0,Thursday,3,3,1,0,0,Mild,0,122.68309203325364
2014-03-14,1,123.912083680615,0.0,1.0,9.6125,10.0,0.0,0,Friday,4,3,1,0,0,Kalt,0,123.91376746530635
2014-03-15,1,137.683942432828,0.0,4.0,9.0375,27.0,0.0,0,Saturday,5,3,1,1,0,Kalt,0,126.91434448123277
2014-03-16,1,67.1675793738149,0.0,7.0,9.3375,24.0,61.0,0,Sunday,6,3,1,1,0,Kalt,0,123.27849301115991
2014-03-17,1,141.547905542998,0.0,7.0,9.5875,18.0,61.0,0,Monday,0,3,1,0,0,Kalt,0,121.99720934907792
2014-03-18,1,88.2250444509535,0.0,7.0,9.6875,16.0,21.0,0,Tuesday,1,3,1,0,0,Kalt,0,112.99776300752926
2014-03-19,1,99.6845823880711,0.0,7.0,9.45,18.0,61.0,0,Wednesday,2,3,1,0,0,Kalt,0,114.23164394135378
2014-03-20,1,128.138232106811,0.0,0.0,16.2625,13.0,0.0,0,Thursday,3,3,1,0,0,Mild,0,112.33705285372734
2014-03-21,1,104.8547456835,0.0,7.0,6.8875,14.0,63.0,0,Friday,4,3,1,0,0,Kalt,0,109.61457599699665
2014-03-22,1,130.851901605861,0.0,5.0,8.85,11.0,63.0,0,Saturday,5,3,1,1,0,Kalt,0,108.63857016457278
2014-03-23,1,71.128447822127,0.0,4.0,8.3625,10.0,0.0,0,Sunday,6,3,1,1,0,Kalt,0,109.20440851433166
2014-03-24,1,174.642338237835,0.0,3.0,7.5625,7.0,0.0,0,Monday,0,3,1,0,0,Kalt,0,113.93218461359409
2014-03-25,1,130.828394911681,0.0,2.0,7.725,10.0,21.0,0,Tuesday,1,3,1,0,0,Kalt,0,120.01837753655515
2014-03-26,1,164.073709880608,0.0,5.0,7.85,11.0,21.0,0,Wednesday,2,3,1,0,0,Kalt,0,129.2168243212033
2014-03-27,1,217.595707302914,0.0,6.0,5.1,12.0,0.0,0,Thursday,3,3,1,0,0,Kalt,0,141.99646363493227
2014-03-28,1,210.364589078685,0.0,8.0,5.4,12.0,10.0,0,Friday,4,3,1,0,0,Kalt,0,157.06929840567298
2014-03-29,1,201.442576014825,0.0,3.0,9.375,8.0,10.0,0,Saturday,5,3,1,1,0,Kalt,0,167.15368046409642
2014-03-30,1,77.0718729480323,0.0,0.0,11.2625,8.0,28.0,0,Sunday,6,3,1,1,0,Mild,0,168.00274119636862
2014-03-31,1,165.782083579859,0.0,7.0,7.4375,4.0,45.0,0,Monday,0,3,1,0,0,Kalt,0,166.73699053094347
2014-04-01,1,143.934571968464,0.0,8.0,5.7625,13.0,10.0,0,Tuesday,1,4,2,0,0,Kalt,0,168.60930153905534
2014-04-02,1,145.793768476637,0.0,2.0,12.45,8.0,10.0,0,Wednesday,2,4,2,0,0,Mild,0,165.99788133848804
2014-04-03,1,199.334213779063,0.0,3.0,7.6125,15.0,10.0,0,Thursday,3,4,2,0,0,Kalt,0,163.38909654936649
2014-04-04,1,149.094869799179,0.0,6.0,6.45,15.0,0.0,0,Friday,4,4,2,0,0,Kalt,0,154.63627950943706
2014-04-05,1,166.366651532902,0.0,8.0,9.825,5.0,61.0,0,Saturday,5,4,2,1,0,Kalt,0,149.62543315487662
2014-04-06,1,79.4656989548114,0.0,7.0,12.1875,8.0,63.0,0,Sunday,6,4,2,1,0,Mild,0,149.9674082987022
2014-04-07,1,175.863088463562,0.0,7.0,15.7875,10.0,63.0,0,Monday,0,4,2,0,0,Mild,0,151.4075518535169
2014-04-08,1,104.711261779938,0.0,7.0,9.8125,19.0,61.0,0,Tuesday,1,4,2,0,0,Kalt,0,145.80422182658464
2014-04-09,1,168.945582350845,0.0,7.0,10.1875,20.0,21.0,0,Wednesday,2,4,2,0,0,Mild,0,149.11162380861433
2014-04-10,1,153.689913112803,0.0,7.0,9.75,4.0,0.0,0,Thursday,3,4,2,0,0,Kalt,0,142.59100942772005
2014-04-11,1,150.197974521935,0.0,6.0,12.0625,10.0,0.0,0,Friday,4,4,2,0,0,Mild,0,142.7485958166852
2014-04-12,1,230.41912840806,0.0,4.0,11.2,12.0,0.0,0,Saturday,5,4,2,1,0,Mild,0,151.89894965599348
2014-04-13,1,106.9717520005,0.0,6.0,11.0125,21.0,0.0,0,Sunday,6,4,2,1,0,Mild,0,155.82838580537756
2014-04-14,1,126.41212420811,0.0,5.0,8.9,23.0,61.0,0,Monday,0,4,2,0,0,Kalt,0,148.763962340313
2014-04-15,1,109.472548649702,0.0,0.0,9.9125,15.0,0.0,0,Tuesday,1,4,2,0,0,Kalt,0,149.44414617885073
2014-04-16,1,110.647041867212,0.0,0.0,11.3625,9.0,0.0,0,Wednesday,2,4,2,0,0,Mild,0,141.11578325261743
2014-04-17,1,259.250121969818,0.0,5.0,14.4,14.0,0.0,0,Thursday,3,4,2,0,0,Mild,0,156.19581308933385
2014-04-19,1,290.428956680919,0.0,1.0,11.125,13.0,5.0,0,Saturday,5,4,2,1,0,Mild,0,176.2288105406173
2014-04-20,1,57.7509189177541,0.0,0.0,13.875,15.0,5.0,0,Sunday,6,4,2,1,0,Mild,0,151.5619234705736
2014-04-21,1,109.431179378053,0.0,4.0,13.425,15.0,0.0,0,Monday,0,4,2,0,0,Mild,0,151.91327023879543
2014-04-22,1,169.196248011103,0.0,3.0,15.45,10.0,10.0,0,Tuesday,1,4,2,0,0,Mild,0,158.02528792493732
2014-04-23,1,162.980101956576,0.0,8.0,9.825,11.0,21.0,0,Wednesday,2,4,2,0,0,Kalt,0,165.66922411163358
2014-04-24,1,155.338780558714,0.0,8.0,9.175,11.0,0.0,0,Thursday,3,4,2,0,0,Kalt,0,172.05375821041957
2014-04-25,1,103.620395874603,0.0,0.0,13.5625,12.0,0.0,0,Friday,4,4,2,0,0,Mild,0,149.82094019681745
2014-04-26,1,143.988134045973,0.0,0.0,15.45,11.0,0.0,0,Saturday,5,4,2,1,0,Mild,0,128.90082267753945
2014-04-27,1,67.5791269771508,0.0,0.0,16.225,16.0,0.0,0,Sunday,6,4,2,1,0,Mild,0,130.3048524003104
2014-04-28,1,142.899118015523,0.0,0.0,15.8875,11.0,0.0,0,Monday,0,4,2,0,0,Mild,0,135.08598649137755
2014-04-29,1,145.382373304754,0.0,0.0,18.0875,8.0,0.0,0,Tuesday,1,4,2,0,0,Mild,0,131.68400439047053
2014-04-30,1,168.447583367336,0.0,3.0,18.0,8.0,0.0,0,Wednesday,2,4,2,0,0,Mild,0,132.46507316343624
2014-05-02,1,194.877300541007,0.0,6.0,10.225,13.0,0.0,0,Friday,4,5,2,0,0,Mild,0,138.11343316090668
2014-05-05,1,344.712427419033,0.0,8.0,10.7125,6.0,21.0,0,Monday,0,5,2,0,0,Mild,0,172.55515195296812
2014-05-06,1,117.634364611904,0.0,7.0,15.775,9.0,0.0,0,Tuesday,1,5,2,0,0,Mild,0,168.7903277481011
2014-05-07,1,90.0459392081919,0.0,4.0,14.2125,15.0,65.0,0,Wednesday,2,5,2,0,0,Mild,0,171.99987235253553
2014-05-08,1,149.299133313087,0.0,7.0,12.45,10.0,63.0,0,Thursday,3,5,2,0,0,Mild,0,172.91416025218754
2014-05-09,1,93.4116822522153,0.0,6.0,12.3875,10.0,61.0,0,Friday,4,5,2,0,0,Mild,0,165.4897758161106
2014-05-10,1,123.724674602317,0.0,7.0,13.275,12.0,61.0,0,Saturday,5,5,2,1,0,Mild,0,159.1007888496793
2014-05-11,1,61.0065824620734,0.0,7.0,11.5625,12.0,63.0,0,Sunday,6,5,2,1,0,Mild,0,139.9764005526888
2014-05-12,1,117.63724487723,0.0,7.0,12.7,14.0,63.0,0,Monday,0,5,2,0,0,Mild,0,107.53708876100266
2014-05-13,1,140.036281903001,0.0,7.0,11.5625,15.0,21.0,0,Tuesday,1,5,2,0,0,Mild,0,110.73736265973079
2014-05-14,1,107.299783874075,0.0,7.0,11.5625,16.0,0.0,0,Wednesday,2,5,2,0,0,Mild,0,113.20219761199982
2014-05-15,1,123.833393024816,0.0,2.0,13.7875,8.0,0.0,0,Thursday,3,5,2,0,0,Mild,0,109.56423471367539
2014-05-16,1,182.247331664509,0.0,5.0,13.8875,9.0,0.0,0,Friday,4,5,2,0,0,Mild,0,122.25504177257449
2014-05-17,1,128.405482365147,0.0,0.0,16.625,8.0,0.0,0,Saturday,5,5,2,1,0,Mild,0,122.92372859583591
2014-05-18,1,94.9265718873585,0.0,4.0,16.5125,13.0,0.0,0,Sunday,6,5,2,1,0,Mild,0,127.76944137087665
2014-05-19,1,108.184039506908,0.0,6.0,13.7625,8.0,61.0,0,Monday,0,5,2,0,0,Mild,0,126.41898346083065
2014-05-20,1,112.779561925048,0.0,0.0,20.725,12.0,0.0,0,Tuesday,1,5,2,0,0,Warm,0,122.52516632112308
2014-05-21,1,123.754439846218,0.0,2.0,26.8625,8.0,0.0,0,Wednesday,2,5,2,0,0,Warm,0,124.87583146000064
2014-05-22,1,116.368035292474,0.0,0.0,26.375,8.0,0.0,0,Thursday,3,5,2,0,0,Warm,0,123.80935178395178
2014-05-23,1,129.753386763715,0.0,7.0,18.0125,12.0,65.0,0,Friday,4,5,2,0,0,Mild,0,116.31021679812407
2014-05-24,1,117.223121200496,0.0,2.0,17.9625,8.0,0.0,0,Saturday,5,5,2,1,0,Mild,0,114.71273663174534
2014-05-25,1,85.7502216285052,0.0,2.0,20.4625,11.0,0.0,0,Sunday,6,5,2,1,0,Warm,0,113.40182945190917
2014-05-26,1,117.265384467109,0.0,0.0,19.9625,13.0,0.0,0,Monday,0,5,2,0,0,Mild,0,114.69916444622359
2014-05-27,1,114.85034360851,0.0,7.0,12.8875,21.0,21.0,0,Tuesday,1,5,2,0,0,Mild,0,114.99499040100389
2014-05-28,1,190.55318445032,0.0,7.0,10.2,22.0,21.0,0,Wednesday,2,5,2,0,0,Mild,0,124.5376682015899
2014-05-29,1,85.879848415963,0.0,4.0,12.7,14.0,0.0,0,Thursday,3,5,2,0,0,Mild,0,120.1822129335169
2014-05-30,1,187.239006431102,0.0,0.0,17.9625,13.0,0.0,0,Friday,4,5,2,0,0,Mild,0,128.39444431457216
2014-05-31,1,171.347524831197,0.0,3.0,15.9125,15.0,0.0,0,Saturday,5,5,2,1,0,Mild,0,136.12650197610088
2014-06-01,1,93.4027092149433,0.0,7.0,13.825,6.0,21.0,0,Sunday,6,6,2,1,0,Mild,0,137.2197144884492
2014-06-02,1,199.723160641356,0.0,0.0,17.625,9.0,0.0,0,Monday,0,6,2,0,0,Mild,0,148.9993967990559
2014-06-03,1,142.538025704362,0.0,1.0,20.0,9.0,0.0,0,Tuesday,1,6,2,0,0,Warm,0,152.9547799556062
2014-06-04,1,137.397470737802,0.0,1.0,21.4875,14.0,0.0,0,Wednesday,2,6,2,0,0,Warm,0,145.36110656810362
2014-06-05,1,194.604241155943,0.0,5.0,15.0375,18.0,65.0,0,Thursday,3,6,2,0,0,Mild,0,160.89316267381506
2014-06-06,1,181.64230467912,0.0,3.0,19.3125,12.0,0.0,0,Friday,4,6,2,0,0,Mild,0,160.09363385210332
2014-06-07,1,199.282826637538,0.0,0.0,17.9625,8.0,0.0,0,Saturday,5,6,2,1,0,Mild,0,164.0843912530092
2014-06-08,1,116.13410257794,0.0,6.0,22.1,12.0,21.0,0,Sunday,6,6,2,1,0,Warm,0,167.3317331620087
2014-06-09,1,110.83826883308,0.0,0.0,20.6625,10.0,0.0,0,Monday,0,6,2,0,0,Warm,0,154.63389147511216
2014-06-10,1,183.918754774297,0.0,1.0,25.7875,9.0,0.0,0,Tuesday,1,6,2,0,0,Warm,0,160.54542419938858
2014-06-11,1,149.446544671322,0.0,7.0,20.5,8.0,61.0,0,Wednesday,2,6,2,0,0,Warm,0,162.26672047560572
2014-06-12,1,139.828728810289,0.0,4.0,19.55,12.0,0.0,0,Thursday,3,6,2,0,0,Mild,0,154.4416472833694
2014-06-13,1,181.076990157327,0.0,7.0,17.45,18.0,21.0,0,Friday,4,6,2,0,0,Mild,0,154.3608880659704
2014-06-14,1,198.692957520375,0.0,1.0,18.9125,13.0,0.0,0,Saturday,5,6,2,1,0,Mild,0,154.2766210492329
2014-06-15,1,54.0249702204705,0.0,0.0,19.275,8.0,0.0,0,Sunday,6,6,2,1,0,Mild,0,145.40388785530865
2014-06-16,1,162.607017592405,0.0,6.0,18.3125,10.0,0.0,0,Monday,0,6,2,0,0,Mild,0,152.79942339235507
2014-06-17,1,124.562218396083,0.0,1.0,20.375,7.0,0.0,0,Tuesday,1,6,2,0,0,Warm,0,144.31991819546735
2014-06-18,1,137.865777862035,0.0,3.0,19.3,13.0,0.0,0,Wednesday,2,6,2,0,0,Mild,0,142.66552293699777
2014-06-19,1,129.894799169399,0.0,7.0,15.2875,19.0,21.0,0,Thursday,3,6,2,0,0,Mild,0,141.24639013115637
2014-06-20,1,175.728748384125,0.0,7.0,15.9875,16.0,0.0,0,Friday,4,6,2,0,0,Mild,0,140.4823555921275
2014-06-21,1,162.410672754329,1.0,6.0,15.5125,18.0,61.0,0,Saturday,5,6,2,1,0,Mild,0,135.29917205412093
2014-06-22,1,99.6276132843513,1.0,5.0,15.7,19.0,0.0,0,Sunday,6,6,2,1,0,Mild,0,141.81383534896102
2014-06-23,1,130.997404965594,1.0,4.0,16.5,17.0,0.0,0,Monday,0,6,2,0,0,Mild,0,137.29817640227378
2014-06-24,1,119.068455962972,1.0,7.0,14.3625,7.0,21.0,0,Tuesday,1,6,2,0,0,Mild,0,136.5133531975436
2014-06-25,1,114.248639971521,1.0,0.0,18.4375,10.0,0.0,0,Wednesday,2,6,2,0,0,Mild,0,133.1394763560416
2014-06-26,1,139.644833904018,1.0,6.0,17.575,8.0,63.0,0,Thursday,3,6,2,0,0,Mild,0,134.53233846098718
2014-06-27,1,149.199619823898,1.0,4.0,20.1625,7.0,95.0,0,Friday,4,6,2,0,0,Warm,0,130.7424629523833
2014-06-28,1,234.368963456298,1.0,6.0,16.9625,6.0,95.0,0,Saturday,5,6,2,1,0,Mild,0,141.02221876695032
2014-06-29,1,99.024824945212,1.0,7.0,17.3125,8.0,61.0,0,Sunday,6,6,2,1,0,Mild,0,140.93610614707327
2014-06-30,1,171.873065791742,0.0,3.0,18.3375,12.0,0.0,0,Monday,0,6,2,0,0,Mild,0,146.77548626509443
2014-07-01,1,79.4657766414776,0.0,6.0,15.6875,14.0,61.0,0,Tuesday,1,7,3,0,0,Mild,0,141.11796064773807
2014-07-02,1,130.353573545155,0.0,6.0,17.1125,15.0,0.0,0,Wednesday,2,7,3,0,0,Mild,0,143.41866544397152
2014-07-03,1,158.210589058586,0.0,7.0,20.4,9.0,0.0,0,Thursday,3,7,3,0,0,Warm,0,146.07091618033834
2014-07-04,1,112.903849016111,0.0,0.0,26.9375,10.0,0.0,0,Friday,4,7,3,0,0,Warm,0,140.88580606494023
2014-07-05,1,150.979319145129,0.0,6.0,24.5875,10.0,65.0,0,Saturday,5,7,3,1,0,Warm,0,128.97299973477325
2014-07-06,1,84.8042447667398,0.0,5.0,25.2375,6.0,0.0,0,Sunday,6,7,3,1,0,Warm,0,126.94148828070578
2014-07-07,1,142.241358541915,0.0,5.0,20.8,10.0,0.0,0,Monday,0,7,3,0,0,Warm,0,122.7083872450162
2014-07-08,1,109.606492090567,0.0,7.0,19.6,15.0,63.0,0,Tuesday,1,7,3,0,0,Mild,0,127.01420373774327
2014-07-09,1,116.752191041734,0.0,0.0,24.65,24.0,5.0,0,Wednesday,2,7,3,0,0,Warm,0,125.07114909439738
2014-07-10,1,132.724706258412,0.0,0.0,24.757142,18.0,0.0,0,Thursday,3,7,3,0,0,Warm,0,121.43030869437254
2014-07-11,1,180.711513583786,0.0,1.0,22.9375,18.0,0.0,0,Friday,4,7,3,0,0,Warm,0,131.1171179183261
2014-07-12,1,142.331090508761,0.0,0.0,20.375,12.0,0.0,0,Saturday,5,7,3,1,0,Warm,0,129.88165668455926
2014-07-13,1,80.4531140833734,0.0,7.0,18.6,10.0,61.0,0,Sunday,6,7,3,1,0,Mild,0,129.2600665869355
2014-07-14,1,153.698550894933,0.0,7.0,19.45,15.0,63.0,0,Monday,0,7,3,0,0,Mild,0,130.89680835165234
2014-07-15,1,157.385041577792,0.0,6.0,22.2625,9.0,0.0,0,Tuesday,1,7,3,0,0,Warm,0,137.7223154212559
2014-07-16,1,158.680478444563,0.0,6.0,19.4125,7.0,0.0,0,Wednesday,2,7,3,0,0,Mild,0,143.71207076451722
2014-07-17,1,160.5229296933,0.0,4.0,22.7625,7.0,0.0,0,Thursday,3,7,3,0,0,Warm,0,147.6832455409298
2014-07-18,1,119.811042532772,0.0,1.0,26.05,10.0,0.0,0,Friday,4,7,3,0,0,Warm,0,138.98317824792778
2014-07-19,1,144.785544515647,0.0,0.0,28.0625,13.0,0.0,0,Saturday,5,7,3,1,0,Warm,0,139.33381453462576
2014-07-20,1,111.990298336233,0.0,3.0,24.3125,15.0,0.0,0,Sunday,6,7,3,1,0,Warm,0,143.83912657074856
2014-07-21,1,137.703002341753,0.0,0.0,23.4875,19.0,5.0,0,Monday,0,7,3,0,0,Warm,0,141.55404820600856
2014-07-22,1,152.134170467115,0.0,0.0,24.9875,14.0,0.0,0,Tuesday,1,7,3,0,0,Warm,0,140.80392376162615
2014-07-23,1,144.39193026197,0.0,0.0,25.0,14.0,0.0,0,Wednesday,2,7,3,0,0,Warm,0,138.7627025926843
2014-07-24,1,163.309889093623,0.0,0.0,24.8375,11.0,0.0,0,Thursday,3,7,3,0,0,Warm,0,139.16083964987328
2014-07-25,1,145.131799090901,0.0,0.0,26.325,18.0,0.0,0,Friday,4,7,3,0,0,Warm,0,142.77809058674887
2014-07-26,1,171.321523510186,0.0,6.0,22.375,10.0,21.0,0,Saturday,5,7,3,1,0,Warm,0,146.56894472882587
2014-07-27,1,90.1816334935297,0.0,3.0,25.55,12.0,21.0,0,Sunday,6,7,3,1,0,Warm,0,143.45342117986826
2014-07-28,1,157.813837411395,0.0,0.0,24.7625,7.0,0.0,0,Monday,0,7,3,0,0,Warm,0,146.3263976183885
2014-07-29,1,144.455051194281,0.0,0.0,25.35,10.0,0.0,0,Tuesday,1,7,3,0,0,Warm,0,145.22938057941224
2014-07-30,1,137.868369774792,0.0,6.0,22.925,12.0,0.0,0,Wednesday,2,7,3,0,0,Warm,0,144.29744336695825
2014-07-31,1,174.333709830106,0.0,3.0,22.4375,12.0,21.0,0,Thursday,3,7,3,0,0,Warm,0,145.87227490074153
2014-08-01,1,153.966193788182,0.0,1.0,26.725,8.0,0.0,0,Friday,4,8,3,0,0,Warm,0,147.13433128606738
2014-08-02,1,189.444073316264,0.0,2.0,26.0875,12.0,0.0,0,Saturday,5,8,3,1,0,Warm,0,149.72326697264995
2014-08-03,1,75.380692980006,0.0,5.0,23.0875,9.0,63.0,0,Sunday,6,8,3,1,0,Warm,0,147.6088468992894
2014-08-04,1,190.631341627449,0.0,6.0,22.5125,8.0,0.0,0,Monday,0,8,3,0,0,Warm,0,152.29706178729717
2014-08-05,1,158.481203915988,0.0,5.0,23.0875,10.0,0.0,0,Tuesday,1,8,3,0,0,Warm,0,154.30079789039814
2014-08-06,1,140.003286627353,0.0,0.0,22.825,10.0,0.0,0,Wednesday,2,8,3,0,0,Warm,0,154.60578601219257
2014-08-07,1,172.493580385229,0.0,7.0,20.3125,6.0,61.0,0,Thursday,3,8,3,0,0,Warm,0,154.34291037721013
2014-08-08,1,194.226703064487,0.0,3.0,22.725,8.0,0.0,0,Friday,4,8,3,0,0,Warm,0,160.09441170239657
2014-08-09,1,216.790146013299,0.0,6.0,20.1,17.0,61.0,0,Saturday,5,8,3,1,0,Warm,0,164.00099351625872
2014-08-10,1,98.5919510239083,0.0,6.0,23.1,12.0,0.0,0,Sunday,6,8,3,1,0,Warm,0,167.3168875225305
2014-08-11,1,186.843287518034,0.0,4.0,20.075,13.0,21.0,0,Monday,0,8,3,0,0,Warm,0,166.7757369354712
2014-08-12,1,155.633056469153,0.0,5.0,16.9125,12.0,95.0,0,Tuesday,1,8,3,0,0,Mild,0,166.36885872878045
2014-08-13,1,129.960879412869,0.0,2.0,20.9375,10.0,0.0,0,Wednesday,2,8,3,0,0,Warm,0,164.93422912671136
2014-08-14,1,162.312059256018,0.0,7.0,18.05,10.0,65.0,0,Thursday,3,8,3,0,0,Mild,0,163.4797261082526
2014-08-15,1,232.668688554884,0.0,6.0,18.3625,8.0,61.0,0,Friday,4,8,3,0,0,Mild,0,168.97143832116646
2014-08-16,1,229.321098599377,0.0,6.0,17.2,15.0,61.0,0,Saturday,5,8,3,1,0,Mild,0,170.7615744048919
